,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64
3240,0,0,7,13,14,4,0,0,0,8,15,7,8,16,0,0,0,12,12,0,2,16,4,0,0,3,13,16,16,16,2,0,0,0,0,0,0,11,9,0,0,0,0,0,0,6,12,0,0,0,5,0,0,10,12,0,0,0,8,12,14,10,2,0
3612,0,0,0,0,6,16,4,0,0,0,0,0,9,16,8,0,0,0,1,5,16,16,8,0,0,8,16,16,16,16,6,0,0,5,12,12,12,16,4,0,0,0,0,0,9,16,5,0,0,0,0,0,8,16,4,0,0,0,0,0,5,16,2,0
95,0,0,0,8,12,2,0,0,0,0,9,15,8,12,0,0,0,5,16,3,0,12,2,0,0,5,13,0,0,5,7,0,0,8,10,0,0,4,8,0,0,0,16,0,0,3,12,0,0,0,11,9,4,14,6,0,0,0,0,10,13,9,1,0
2503,0,8,16,16,16,16,9,0,0,5,12,12,14,16,9,0,0,0,0,2,15,13,0,0,0,0,0,9,16,5,0,0,0,0,2,16,13,0,0,0,0,0,11,16,4,0,0,0,0,7,16,15,0,0,0,0,0,6,16,11,0,0,0,0
1733,0,2,14,13,16,13,0,0,0,0,7,8,14,14,0,0,0,0,0,0,13,12,0,0,0,0,11,13,16,14,5,0,0,0,8,16,16,12,5,0,0,0,3,16,7,0,0,0,0,0,11,14,1,0,0,0,0,2,16,8,0,0,0,0
3248,0,1,16,16,15,5,0,0,0,1,16,13,9,15,3,0,0,3,16,0,5,16,5,0,0,0,12,16,16,16,6,0,0,0,1,4,4,12,5,0,0,0,0,0,0,12,9,0,0,0,1,0,2,14,7,0,0,0,12,16,16,15,3,0
2791,0,0,12,16,14,2,0,0,0,7,11,2,7,12,0,0,0,11,15,12,14,11,0,0,0,2,8,8,13,12,0,0,0,0,0,0,7,14,0,0,0,0,0,0,1,14,5,0,0,0,12,12,5,10,12,0,0,0,8,8,12,16,6,0
1230,0,1,9,15,2,0,0,0,0,10,14,14,7,0,0,0,0,5,3,10,8,0,0,0,0,0,0,14,4,0,0,0,0,0,2,16,0,0,0,0,0,0,10,12,1,0,0,0,0,2,16,16,16,14,8,0,0,0,7,9,14,16,7,0
501,0,0,1,15,16,13,1,0,0,3,11,11,3,13,9,0,0,12,13,0,0,8,12,0,0,9,15,0,0,8,12,0,0,4,16,2,0,8,12,0,0,2,15,9,0,8,12,0,0,0,10,16,5,14,8,0,0,0,1,12,16,15,1,0
1660,0,0,12,8,2,0,0,0,0,0,16,6,14,6,0,0,0,2,16,10,16,0,0,0,0,10,13,14,10,4,1,0,0,8,16,16,16,16,10,0,0,0,13,15,4,4,1,0,0,0,12,12,0,0,0,0,0,1,14,5,0,0,0,0
466,0,0,11,16,10,0,0,0,0,2,16,14,15,0,0,0,0,0,13,7,16,1,0,0,0,0,0,6,16,1,0,0,0,0,0,10,12,0,0,0,0,0,1,15,8,0,0,0,0,0,12,16,15,10,4,0,0,0,11,11,8,13,16,6
2299,0,0,5,12,14,7,0,0,0,5,16,7,5,16,2,0,0,8,10,0,4,16,4,0,0,2,11,15,11,13,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,5,8,0,0,1,7,1,0,11,5,0,0,0,5,13,10,9,1,0
151,0,0,0,1,14,2,0,0,0,0,0,10,13,0,1,0,0,0,6,13,2,6,9,0,0,1,15,4,0,13,6,0,0,6,14,6,7,16,2,0,0,1,9,13,16,14,5,0,0,0,0,0,16,2,0,0,0,0,0,0,14,0,0,0
920,0,0,0,0,2,15,3,0,0,0,0,0,12,16,4,0,0,0,0,6,16,16,0,0,0,0,7,16,16,14,0,0,0,6,16,11,16,12,0,0,0,1,3,0,15,13,0,0,0,0,0,0,10,16,0,0,0,0,0,0,2,14,5,0
1580,0,0,0,6,15,1,0,0,0,0,6,16,8,3,7,0,0,1,16,12,0,12,11,0,0,5,16,16,13,16,12,0,0,3,12,15,16,16,7,0,0,0,0,0,14,10,0,0,0,0,0,3,16,3,0,0,0,0,0,8,14,1,0,0
2899,0,0,9,14,2,0,0,0,0,0,5,16,7,0,0,0,0,0,6,16,10,0,0,0,0,2,15,16,10,0,0,0,0,6,16,15,14,0,0,0,0,0,0,10,16,2,0,0,0,0,9,15,16,14,12,3,0,0,6,15,16,16,12,3
3065,0,0,1,8,12,16,15,0,0,1,14,16,15,15,13,0,0,0,4,1,0,14,11,0,0,0,1,7,14,16,14,0,0,0,8,16,16,14,2,0,0,0,1,8,16,6,0,0,0,0,0,8,16,0,0,0,0,0,0,15,7,0,0,0
3751,0,0,5,14,16,14,0,0,0,0,10,13,13,16,1,0,0,0,0,0,12,14,0,0,0,0,2,9,16,16,11,0,0,0,8,16,16,11,3,0,0,0,0,15,13,0,0,0,0,0,3,16,6,0,0,0,0,0,8,16,2,0,0,0
559,0,0,5,12,12,3,0,0,0,1,16,8,13,14,3,0,0,2,16,1,3,16,9,0,0,2,14,11,14,16,6,0,0,0,2,7,5,16,8,0,0,2,3,0,1,15,5,0,0,5,16,5,8,15,2,0,0,0,10,16,13,4,0,0
850,0,0,9,15,4,0,0,0,0,8,16,11,7,0,0,0,0,11,11,0,2,10,0,0,0,6,16,6,13,14,1,0,0,0,7,16,16,4,0,0,0,0,5,16,16,9,0,0,0,0,10,16,16,14,0,0,0,0,6,16,9,4,0,0
3328,0,0,0,6,10,14,0,0,0,0,10,16,16,16,6,0,0,1,16,10,4,15,11,0,0,1,12,5,0,9,9,0,0,0,8,9,0,8,8,0,0,0,9,16,16,16,4,0,0,0,2,16,16,14,2,0,0,0,0,6,10,3,0,0
2629,0,0,2,16,11,1,0,0,0,0,0,16,16,2,0,0,0,0,1,16,16,6,0,0,0,0,0,15,16,3,0,0,0,0,1,15,16,2,0,0,0,0,2,16,15,1,0,0,0,0,1,16,14,0,0,0,0,0,2,16,8,0,0,0
1231,0,0,5,15,10,0,0,0,0,1,15,12,13,10,0,0,0,5,16,2,1,11,3,0,0,5,14,2,0,4,8,0,0,4,12,0,0,4,8,0,0,3,14,2,0,9,9,0,0,0,12,12,7,14,9,0,0,0,5,16,16,10,0,0
3311,0,0,9,16,9,0,0,0,0,3,16,16,16,1,0,0,0,0,6,12,16,14,4,0,0,0,4,14,16,16,13,0,0,0,8,16,16,7,0,0,0,0,0,13,14,0,0,0,0,0,5,16,8,0,0,0,0,0,9,13,1,0,0,0
1084,0,0,9,16,8,1,0,0,0,5,16,9,14,11,1,0,0,10,10,0,8,16,4,0,0,4,16,15,15,16,8,0,0,0,4,8,7,13,8,0,0,0,0,0,0,9,11,0,0,0,11,6,9,16,7,0,0,0,11,13,12,6,0,0
2129,0,0,2,14,16,7,0,0,0,0,8,16,8,16,2,0,0,0,4,16,13,16,6,0,0,0,0,15,16,9,0,0,0,0,5,16,16,6,0,0,0,1,15,8,9,12,0,0,0,1,16,11,9,16,2,0,0,0,3,12,13,11,0,0
440,0,0,5,13,1,0,0,0,0,0,13,11,0,0,0,0,0,0,16,2,0,0,0,0,0,5,16,0,0,0,0,0,0,8,15,9,14,6,0,0,0,7,16,16,10,16,2,0,0,1,16,16,4,16,5,0,0,0,4,14,16,13,0,0
323,0,0,0,1,16,1,0,0,0,0,0,7,12,0,0,0,0,0,3,15,4,0,0,0,0,1,14,8,0,10,9,0,0,8,13,0,3,16,2,0,0,8,16,13,16,13,0,0,0,0,8,5,16,6,0,0,0,0,0,1,14,1,0,0
1913,0,0,2,13,1,0,0,0,0,0,5,15,0,0,0,0,0,0,13,6,0,0,0,0,0,5,14,0,0,0,0,0,0,8,12,3,7,6,1,0,0,7,16,14,8,14,7,0,0,2,15,9,5,12,7,0,0,0,4,9,13,13,1,0
3704,0,0,2,10,13,16,6,0,0,9,16,14,12,9,2,0,0,5,16,3,0,0,0,0,0,0,10,14,6,1,0,0,0,0,1,13,16,11,0,0,0,0,0,0,8,16,0,0,0,0,0,2,15,12,0,0,0,0,0,13,16,2,0,0
413,0,0,5,14,16,15,2,0,0,0,12,14,11,16,5,0,0,0,3,0,8,15,0,0,0,0,0,3,15,11,0,0,0,1,11,16,16,15,6,0,0,1,13,16,16,13,3,0,0,0,3,16,9,0,0,0,0,0,6,16,2,0,0,0
1185,0,2,14,16,11,0,0,0,0,8,15,7,16,0,0,0,0,1,2,0,15,1,0,0,0,0,2,12,14,0,0,0,0,0,1,11,14,11,0,0,0,0,0,0,2,14,5,0,0,2,8,3,4,10,12,0,0,1,13,16,16,14,4,0
2117,0,0,5,14,16,8,0,0,0,3,16,14,15,15,0,0,0,0,8,3,14,11,0,0,0,0,0,9,15,3,0,0,0,0,3,15,8,0,0,0,0,0,10,14,1,0,0,0,0,0,16,13,4,9,8,0,0,0,5,14,15,12,3,0
30,0,0,9,14,16,7,0,0,0,1,14,6,14,13,0,0,0,0,0,0,14,8,0,0,0,0,10,13,16,13,2,0,0,0,16,16,16,13,8,0,0,0,2,15,4,0,0,0,0,0,8,13,0,0,0,0,0,0,12,10,0,0,0,0
1063,0,1,15,12,3,0,0,0,0,1,12,16,15,4,0,0,0,0,0,4,16,10,0,0,0,0,0,15,16,5,0,0,0,0,0,12,14,13,1,0,0,0,0,0,0,8,12,0,0,0,7,8,6,13,13,0,0,0,13,16,16,13,7,0
1328,0,1,9,12,15,14,4,0,0,6,14,4,4,14,8,0,0,3,8,0,7,15,2,0,0,0,0,6,14,2,0,0,0,0,0,8,11,0,0,0,0,0,0,1,15,2,0,0,0,0,5,0,12,9,0,0,0,0,11,16,14,3,0,0
1067,0,0,4,14,11,0,0,0,0,3,16,9,15,7,0,0,0,9,15,0,4,14,2,0,0,8,13,0,0,12,6,0,0,8,12,0,0,11,7,0,0,6,14,1,0,14,4,0,0,0,14,11,8,16,1,0,0,0,5,16,14,6,0,0
3217,0,0,0,0,10,7,0,0,0,0,0,2,16,13,0,0,0,0,3,16,16,9,0,0,0,8,16,16,16,10,0,0,0,1,3,3,16,11,0,0,0,0,0,1,16,13,0,0,0,0,0,0,16,16,3,0,0,0,0,0,8,16,10,0
3227,0,0,0,11,12,2,0,0,0,0,6,16,16,10,0,0,0,0,12,14,6,16,1,0,0,2,16,12,0,14,4,0,0,3,16,9,0,14,6,0,0,0,16,8,1,16,5,0,0,0,9,14,12,16,2,0,0,0,1,11,16,6,0,0
150,0,0,5,11,12,5,0,0,0,0,9,16,16,11,0,0,0,0,11,16,16,4,0,0,0,1,16,16,15,2,0,0,0,0,14,16,11,0,0,0,0,2,16,16,8,0,0,0,0,0,14,16,8,0,0,0,0,0,8,16,13,1,0,0
167,0,0,0,7,15,1,0,0,0,0,2,14,10,0,2,0,0,0,10,12,1,2,15,3,0,5,16,3,0,9,14,0,0,14,12,2,2,16,5,0,0,14,16,16,16,16,1,0,0,5,8,12,16,4,0,0,0,0,0,9,16,6,0,0
2080,0,0,0,6,6,0,0,0,0,0,0,13,9,0,0,0,0,0,5,16,4,0,0,0,0,0,7,15,0,0,0,0,0,0,8,12,12,8,2,0,0,0,12,16,12,12,14,1,0,0,6,16,6,8,16,6,0,0,0,4,14,16,15,1
1400,0,0,10,16,0,0,12,6,0,2,15,9,0,8,16,5,0,6,16,6,1,14,13,0,0,7,16,11,11,16,13,0,0,1,11,14,16,12,2,0,0,0,0,11,14,1,0,0,0,0,2,16,5,0,0,0,0,0,13,10,0,0,0,0
1852,0,0,6,16,0,0,0,0,0,0,13,7,0,0,0,0,0,2,16,0,0,0,0,0,0,0,16,3,0,0,0,0,0,4,15,10,10,4,0,0,0,5,16,14,8,13,8,0,0,2,16,13,11,15,11,0,0,0,5,12,13,7,0,0
2821,0,0,4,16,5,0,0,0,0,0,9,16,2,0,0,0,0,0,11,13,0,0,0,0,0,0,11,12,0,0,0,0,0,0,15,15,13,12,5,0,0,0,13,16,15,11,15,2,0,0,12,16,9,14,15,2,0,0,5,15,16,13,2,0
1252,0,0,2,12,16,10,0,0,0,0,11,12,11,16,4,0,0,0,1,1,1,16,4,0,0,0,0,0,8,14,2,0,0,0,0,4,15,5,0,0,0,0,8,16,5,0,0,0,0,5,16,16,14,9,1,0,0,0,3,8,10,15,3,0
1504,0,0,3,13,13,4,0,0,0,1,14,13,10,16,1,0,0,6,12,1,3,16,6,0,0,7,15,4,10,16,8,0,0,2,11,15,12,16,8,0,0,0,0,0,0,15,8,0,0,0,5,10,4,16,8,0,0,0,2,12,16,11,1,0
3114,0,0,10,16,16,6,0,0,0,3,13,6,16,4,0,0,0,0,0,10,12,0,0,0,0,0,6,16,5,0,0,0,0,0,1,12,15,5,0,0,0,0,0,0,10,15,3,0,0,0,0,2,7,16,5,0,0,1,13,16,14,10,0,0
3480,0,0,7,11,14,4,0,0,0,12,16,12,15,8,0,0,0,6,9,0,12,7,0,0,0,0,1,9,16,2,0,0,0,0,8,16,16,15,1,0,0,0,0,0,2,15,9,0,0,2,10,4,2,13,10,0,0,0,7,12,15,12,1,0
1480,0,0,1,16,10,0,0,0,0,0,3,16,16,4,0,0,0,0,6,16,14,0,0,0,0,0,6,16,14,0,0,0,0,0,8,16,11,0,0,0,0,0,6,16,12,0,0,0,0,0,6,16,11,0,0,0,0,0,1,11,13,0,0,0
3807,0,0,4,14,15,3,0,0,0,0,12,10,5,13,1,0,0,3,13,0,0,16,4,0,0,4,11,0,0,13,6,0,0,5,10,0,0,12,4,0,0,2,13,0,0,9,6,0,0,0,14,3,4,12,0,0,0,0,3,14,14,6,0,0
1278,0,0,0,8,16,1,0,0,0,0,0,14,16,2,0,0,0,0,3,15,13,0,0,0,0,0,9,16,3,3,1,0,0,1,14,11,4,16,7,0,1,12,16,14,14,16,2,0,1,11,12,14,16,11,0,0,0,0,0,9,16,5,0,0
3722,0,0,9,13,10,5,0,0,0,0,4,15,16,13,0,0,0,0,1,14,16,15,0,0,0,0,8,16,16,14,1,0,0,0,6,16,16,14,0,0,0,0,12,16,16,14,0,0,0,0,6,16,16,6,0,0,0,0,4,14,15,3,0,0
776,0,0,5,16,16,10,0,0,0,0,14,12,10,13,0,0,0,0,11,12,15,10,0,0,0,0,3,16,14,1,0,0,0,0,7,16,15,0,0,0,0,0,16,9,14,6,0,0,0,1,16,4,10,12,0,0,0,0,5,16,16,8,0,0
1934,0,0,7,14,15,13,10,0,0,1,14,8,3,0,2,0,0,4,16,10,15,6,0,0,0,4,16,12,11,16,3,0,0,2,7,0,0,12,6,0,0,0,0,0,1,14,3,0,0,0,9,9,11,12,0,0,0,0,8,13,8,0,0,0
1762,0,0,7,16,7,0,0,0,0,4,16,9,10,11,2,0,0,11,10,0,11,14,1,0,0,6,14,7,14,7,0,0,0,0,11,16,12,0,0,0,0,0,13,12,15,1,0,0,0,4,16,7,14,2,0,0,0,0,8,16,10,0,0,0
348,0,0,0,7,16,6,0,0,0,2,9,16,16,11,0,0,0,10,16,12,13,16,1,0,0,2,4,1,7,16,5,0,0,0,0,0,2,16,10,0,0,0,0,0,2,16,13,0,0,0,0,4,14,16,12,0,0,0,0,4,14,9,2,0
3560,0,0,0,12,11,0,0,0,0,0,3,16,13,1,0,0,0,0,9,16,3,0,0,0,0,0,13,13,0,0,0,0,0,0,12,12,8,6,0,0,0,0,11,16,16,16,9,0,0,0,8,16,11,9,16,2,0,0,0,11,16,16,15,1
2585,0,0,11,14,4,0,0,0,0,6,15,14,16,5,0,0,0,11,10,12,16,12,0,0,0,2,12,10,3,14,6,0,0,0,0,0,0,12,8,0,0,0,0,0,0,11,10,0,0,0,0,1,7,14,4,0,0,0,12,16,12,4,0,0
3614,0,1,9,15,16,7,0,0,0,6,14,7,14,8,0,0,0,3,2,0,14,6,0,0,0,0,1,16,16,4,0,0,0,0,0,8,15,16,4,0,0,0,0,0,0,13,8,0,0,0,6,8,11,16,4,0,0,0,15,12,10,3,0,0
281,0,0,3,14,14,3,0,0,0,0,7,6,5,14,0,0,0,0,7,7,3,13,3,0,0,0,2,15,15,5,0,0,0,0,8,16,11,0,0,0,0,1,14,3,10,4,0,0,0,1,13,3,3,11,0,0,0,0,4,10,16,11,0,0
459,0,0,0,8,15,1,0,0,0,0,0,8,16,5,0,0,0,0,0,14,16,4,0,0,0,0,8,16,16,4,0,0,0,2,15,12,16,6,0,0,0,3,8,1,16,10,0,0,0,0,0,5,15,16,1,0,0,0,0,9,16,16,11,0
1716,0,0,9,15,1,0,0,0,0,2,16,14,10,0,0,0,0,9,13,8,12,0,0,0,0,9,8,12,9,0,0,0,0,1,1,14,6,0,0,0,0,0,2,16,2,0,0,0,0,0,9,14,12,15,8,0,0,0,7,16,15,5,2,0
387,0,0,6,16,12,1,0,0,0,0,16,10,13,7,0,0,0,0,14,6,10,12,0,0,0,0,5,14,16,16,6,0,0,0,0,0,4,11,9,0,0,0,0,0,0,7,13,0,0,0,10,10,4,11,12,0,0,0,6,14,12,12,5,0
1782,0,1,8,16,15,1,0,0,0,8,12,14,16,0,0,0,0,0,1,16,11,0,0,0,0,0,4,16,12,2,0,0,0,0,1,9,15,16,2,0,0,0,2,0,0,15,8,0,0,1,16,14,5,15,7,0,0,0,7,13,14,10,1,0
1436,0,3,12,16,16,14,0,0,0,13,16,14,8,5,0,0,0,10,10,0,0,0,0,0,0,5,15,3,0,0,0,0,0,0,14,9,0,0,0,0,0,0,7,14,1,0,0,0,0,0,10,16,4,0,0,0,0,0,15,15,2,0,0,0
3275,0,0,3,14,4,0,0,0,0,0,12,15,12,4,0,0,0,3,15,5,2,12,0,0,0,5,9,0,0,8,5,0,0,8,8,0,0,4,8,0,0,4,12,0,0,2,12,0,0,0,14,5,0,9,8,0,0,0,3,15,16,13,1,0
834,0,0,0,10,15,6,0,0,0,0,7,16,10,12,2,0,0,1,15,5,1,11,4,0,0,3,14,0,0,5,6,0,0,7,10,0,0,3,8,0,0,4,12,0,0,4,11,0,0,0,15,4,0,10,8,0,0,0,2,12,13,13,1,0
1862,0,0,0,11,16,2,7,0,0,0,7,16,7,10,13,0,0,2,16,7,4,16,9,0,0,6,16,13,12,16,15,0,0,1,11,16,16,12,3,0,0,0,0,2,16,2,0,0,0,0,0,7,12,0,0,0,0,0,0,11,9,0,0,0
2864,0,0,12,16,14,4,0,0,0,2,16,16,16,6,0,0,0,0,12,16,16,4,0,0,0,0,15,16,16,5,0,0,0,0,16,16,16,4,0,0,0,4,16,16,15,3,0,0,0,1,14,16,16,5,0,0,0,0,10,16,16,10,0,0
1268,0,1,13,14,6,0,0,0,0,3,16,9,15,4,0,0,0,2,16,8,15,4,0,0,0,0,0,0,16,4,0,0,0,0,0,6,12,0,0,0,0,0,0,14,6,0,0,0,0,0,14,16,9,6,4,0,0,2,11,12,12,12,12,0
1864,0,0,5,13,15,5,0,0,0,0,13,16,12,16,2,0,0,5,16,4,0,15,4,0,0,6,16,1,0,11,8,0,0,8,16,1,1,14,6,0,0,4,16,8,6,16,6,0,0,0,14,16,16,10,0,0,0,0,7,15,14,0,0,0
360,0,0,1,9,13,16,8,0,0,0,12,13,9,11,14,0,0,0,0,0,0,9,12,0,0,0,0,5,9,15,10,0,0,0,5,16,16,16,5,0,0,0,0,0,13,12,0,0,0,0,0,2,16,7,0,0,0,0,0,9,16,0,0,0
609,0,0,7,14,12,0,0,0,0,5,16,16,16,6,0,0,0,8,16,8,5,15,3,0,0,8,12,0,0,10,7,0,0,8,11,0,0,12,5,0,0,4,13,0,0,12,5,0,0,0,16,12,9,16,3,0,0,0,8,14,12,7,0,0
2891,0,0,4,14,15,2,0,0,0,4,16,7,8,9,0,0,0,6,14,0,0,12,2,0,0,3,16,0,0,7,7,0,0,0,14,0,0,4,8,0,0,0,11,4,0,5,9,0,0,0,6,15,8,14,7,0,0,0,1,13,15,10,0,0
3651,0,0,5,12,10,2,0,0,0,0,12,16,16,5,0,0,0,0,16,16,16,3,0,0,0,0,13,16,16,3,0,0,0,3,16,16,16,3,0,0,0,0,16,16,16,5,0,0,0,0,14,16,16,12,1,0,0,0,3,8,10,8,2,0
3689,0,0,4,12,14,2,0,0,0,4,15,7,11,14,5,0,0,7,12,0,3,15,4,0,0,2,14,12,14,6,0,0,0,0,3,16,16,2,0,0,0,0,6,12,10,11,0,0,0,0,7,12,9,11,0,0,0,0,2,12,10,1,0,0
2079,0,0,0,7,16,5,0,0,0,0,3,15,16,11,0,0,0,2,15,16,16,1,0,0,0,13,16,16,12,0,0,0,0,1,11,16,11,0,0,0,0,0,6,16,11,0,0,0,0,0,0,14,15,3,0,0,0,0,0,4,15,12,0,0
1442,0,0,0,5,15,0,0,0,0,0,0,11,10,3,8,0,0,0,6,15,1,13,9,0,0,3,16,8,9,16,5,0,0,12,16,15,15,13,8,0,0,3,4,0,16,2,0,0,0,0,0,4,11,0,0,0,0,0,0,6,11,0,0,0
1199,0,0,0,16,11,4,0,0,0,0,2,16,16,12,0,0,0,0,10,16,16,8,0,0,0,2,16,16,16,4,0,0,0,2,11,16,16,4,0,0,0,0,1,16,16,6,0,0,0,0,0,14,16,16,6,0,0,0,0,12,16,15,6,0
2099,0,0,5,12,13,1,0,0,0,0,7,16,16,10,0,0,0,0,1,13,16,13,0,0,0,0,0,0,10,15,0,0,0,0,0,0,9,15,0,0,0,0,2,5,15,12,0,0,0,0,11,16,16,7,0,0,0,0,4,13,9,0,0,0
2317,0,0,8,16,14,1,0,0,0,0,6,16,16,8,0,0,0,0,4,16,16,8,0,0,0,0,2,16,16,14,0,0,0,0,1,16,16,11,0,0,0,0,5,16,16,10,0,0,0,0,9,16,16,9,0,0,0,0,13,16,16,9,0,0
2433,0,0,4,10,14,3,0,0,0,6,14,8,11,15,0,0,0,8,8,0,7,14,0,0,0,3,14,12,14,2,0,0,0,1,15,15,8,0,0,0,0,3,13,0,10,10,0,0,0,0,11,3,1,15,3,0,0,0,3,12,13,14,0,0
3391,0,1,15,6,0,0,0,0,0,7,15,16,3,0,0,0,0,11,5,12,4,0,0,0,0,2,3,10,7,0,0,0,0,0,1,16,2,0,0,0,0,0,6,14,0,0,0,0,0,0,14,16,16,15,6,0,0,0,8,8,8,10,13,0
3314,0,0,1,7,10,7,0,0,0,0,8,16,16,16,0,0,0,0,15,16,16,16,0,0,0,1,7,16,16,16,3,0,0,0,1,16,16,16,4,0,0,0,3,16,16,16,1,0,0,0,4,16,16,16,0,0,0,0,1,9,12,6,0,0
3555,0,0,7,13,12,3,0,0,0,0,14,8,11,12,0,0,0,0,0,1,9,12,0,0,0,0,0,13,16,1,0,0,0,0,0,9,12,12,3,0,0,0,0,0,0,6,12,0,0,0,8,1,2,8,13,0,0,0,10,16,16,11,2,0
2714,0,0,1,10,11,0,0,0,0,0,7,15,3,0,9,1,0,2,16,7,0,6,15,2,0,8,16,7,4,13,11,0,0,8,16,16,16,16,2,0,0,1,4,7,16,12,0,0,0,0,0,4,16,4,0,0,0,0,0,14,9,0,0,0
2813,0,0,3,14,16,16,6,0,0,0,8,16,16,16,9,0,0,0,0,0,7,16,6,0,0,0,0,0,12,15,1,0,0,0,2,13,16,16,7,0,0,0,2,16,16,14,2,0,0,0,6,16,9,0,0,0,0,0,7,14,2,0,0,0
3044,0,1,11,16,13,3,0,0,0,11,16,11,16,12,0,0,0,4,5,0,13,15,0,0,0,0,0,0,16,10,0,0,0,0,0,8,15,1,0,0,0,0,5,16,5,0,0,0,0,0,14,16,10,8,5,0,0,0,13,16,13,12,5,0
1606,0,0,8,14,5,0,0,0,0,8,13,5,14,5,0,0,0,8,13,2,5,14,3,0,0,4,16,14,15,16,8,0,0,0,2,5,7,10,7,0,0,0,0,0,3,15,3,0,0,0,0,4,14,10,0,0,0,0,10,13,6,0,0,0
3779,0,0,0,5,14,16,7,0,0,0,6,16,8,12,13,3,0,4,16,14,10,16,16,3,0,1,15,16,16,16,12,0,0,0,3,5,6,16,3,0,0,0,0,0,10,10,0,0,0,0,0,2,15,5,0,0,0,0,0,8,14,0,0,0
316,0,0,11,16,7,0,0,0,0,4,16,16,16,0,0,0,0,12,9,4,16,0,0,0,0,8,5,1,16,2,0,0,0,0,0,11,13,0,0,0,0,0,3,16,14,7,9,0,0,0,13,16,16,16,13,0,0,0,13,13,10,2,0,0
2400,0,0,0,0,3,14,1,0,0,0,0,1,14,15,0,0,0,0,0,9,16,10,0,0,0,0,9,16,16,8,0,0,0,4,16,7,16,8,0,0,0,1,4,0,15,10,0,0,0,0,0,0,11,12,0,0,0,0,0,0,3,15,3,0
3164,0,1,14,13,4,0,0,0,0,6,15,11,15,0,0,0,0,8,14,9,16,4,0,0,0,2,8,11,15,6,0,0,0,0,0,0,7,13,1,0,0,0,0,0,0,11,10,0,0,0,10,4,0,3,15,0,0,0,10,14,16,16,15,0
2352,0,0,0,11,12,6,0,0,0,0,4,16,16,16,0,0,0,0,9,16,16,16,0,0,0,0,13,16,16,16,4,0,0,0,5,16,16,16,4,0,0,0,1,16,16,16,2,0,0,0,2,16,16,16,5,0,0,0,0,5,11,9,2,0
3510,0,0,8,15,7,0,0,0,0,0,14,14,16,1,0,0,0,0,8,2,13,5,0,0,0,0,0,0,14,4,0,0,0,0,0,1,15,3,0,0,0,0,0,4,15,0,0,0,0,0,4,15,15,12,10,1,0,0,7,15,14,12,16,3
552,0,0,0,1,11,10,0,0,0,0,0,6,16,15,0,0,0,4,13,16,16,11,0,0,0,3,8,10,16,10,0,0,0,0,0,4,16,12,0,0,0,0,0,0,16,14,0,0,0,0,0,0,16,16,5,0,0,0,0,0,12,13,6,0
3001,0,0,7,12,8,10,15,2,0,0,4,8,10,16,8,0,0,0,0,0,9,10,0,0,0,0,0,5,14,2,0,0,0,6,16,16,16,13,1,0,0,3,6,16,0,0,0,0,0,0,7,13,0,0,0,0,0,0,10,10,0,0,0,0
3277,0,0,0,14,4,0,0,0,0,0,7,15,1,0,0,0,0,0,11,11,0,0,0,0,0,0,13,6,0,0,0,0,0,0,16,8,8,5,0,0,0,0,15,15,9,11,12,0,0,0,9,15,0,0,15,4,0,0,1,11,13,12,12,1
3073,0,0,0,6,16,6,0,0,0,0,0,12,16,13,0,0,0,0,9,16,16,16,0,0,0,8,16,16,16,13,0,0,0,0,4,3,16,14,0,0,0,0,0,3,16,13,0,0,0,0,0,4,16,16,2,0,0,0,0,4,16,11,2,0
3276,0,0,13,16,16,10,0,0,0,1,11,6,9,16,6,0,0,0,0,5,10,16,5,0,0,0,2,15,16,15,0,0,0,0,0,0,5,15,7,0,0,0,0,0,0,13,8,0,0,1,13,10,6,14,7,0,0,1,11,16,16,12,0,0
968,0,0,4,13,16,16,9,0,0,1,15,14,13,16,7,0,0,0,6,0,10,15,2,0,0,0,0,5,16,7,0,0,0,0,0,4,15,15,1,0,0,0,0,1,8,16,5,0,0,0,4,15,13,16,2,0,0,0,3,15,15,5,0,0
667,0,0,9,15,12,10,7,0,0,0,5,8,12,16,12,0,0,0,0,0,4,16,6,0,0,0,1,5,14,10,0,0,0,0,13,16,16,12,0,0,0,1,8,16,10,2,0,0,0,0,9,16,3,0,0,0,0,0,9,13,0,0,0,0
808,0,0,10,16,15,14,8,0,0,0,7,9,8,14,13,0,0,0,0,0,3,15,2,0,0,0,0,6,13,13,6,0,0,0,1,16,15,12,4,0,0,0,0,12,6,0,0,0,0,0,6,13,1,0,0,0,0,0,12,6,0,0,0,0
1476,0,2,12,16,15,9,0,0,0,1,4,7,15,14,0,0,0,0,3,15,14,3,0,0,0,0,6,14,5,0,0,0,0,0,1,11,16,7,0,0,0,0,0,0,6,16,7,0,0,0,3,9,14,15,5,0,0,1,14,12,8,1,0,0
